概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
日本郵船(9101)の買い予想。 seimitsu さんの売買予想。 目標株価： 345円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成,日本郵船,2013/07/12,22:56,買い予想,seimitsuさん,-23.96,294.0,-63.83,345,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,228.0,04月10日,11:24,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/9101-日本郵船/2017-04-10-11-20-24/comment\108.html
日本郵船(9101)の買い予想。 又市 さんの売買予想。 目標株価： 554円 期間： 長期(数ヶ月～数年) 理由： その他 海運は買い,日本郵船,2013/07/05,00:07,買い予想,又市さん,61.62,277.0,-50.30,554,長期(数ヶ月～数年),その他,とりあえず買っておくしかありません。,228.0,04月10日,11:24,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/9101-日本郵船/2017-04-10-11-20-24/comment\109.html
日本郵船(9101)の買い予想。 nenepon さんの売買予想。 目標株価： 286円 期間： 中期(数週間~数ヶ月) 理由： チャート 個人投資家の意見「買い」に賛成,日本郵船,2017/02/28,09:21,買い予想,neneponさん,-23.02,247.0,-21.87,286,中期(数週間～数ヶ月),チャート,,228.0,04月10日,11:21,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/9101-日本郵船/2017-04-10-11-20-24/comment\11.html
日本郵船(9101)の買い予想。 koupei さんの売買予想。 目標株価： 299円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 買い,日本郵船,2013/07/03,19:02,買い予想,koupeiさん,69.81,271.0,-45.11,299,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,228.0,04月10日,11:24,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/9101-日本郵船/2017-04-10-11-20-24/comment\110.html
日本郵船(9101)の売り予想。 WERD さんの売買予想。 目標株価： 231円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割安」に反対,日本郵船,2013/06/27,22:18,売り予想,WERDさん,-109.54,260.0,+32.81,231,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),"【株価分析結果】2013/06/27 02:41
　割安

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割高と判断され、また相対比較で割安と判断されます。しかし、相対比較の方が連動性が高いことから、現在の株価は「割安」と結論付けました。
　但し、この銘柄の株価が「270円」を超えると割高圏内に入ります。加えて、PBRが一倍割れなことから将来のキャッシュフローが悪化する見通しの場合を除き、長期的には下値リスクの軽減から買い圧力が高まる可能性があります。
　このように、この銘柄は現在の株価水準において割安と判断されますが、この結果は必ずしも今後の株価の上昇を示唆するものではありません。
投資判断においては、株主還元関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPSRの変動幅が最も狭いことから売上動向が投資判断で重視されている可能性があります。現状、PSRは過去平均値より高い為、過去比較の観点からは割高と判断されます。

【相対比較】
　一方、この銘柄の配当利回りは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に株主還元策が比較されている可能性があります。
　結果、現在、この銘柄の配当利回りは同一業種分類の平均値よりも高い為、相対比較の観点からは割安と判断されます。
",228.0,04月10日,11:24,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/9101-日本郵船/2017-04-10-11-20-24/comment\111.html
日本郵船(9101)の買い予想。 neko198 さんの売買予想。 目標株価： 339円 期間： 短期(数分~数日) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成,日本郵船,2013/06/20,10:02,買い予想,neko198さん,-37.04,261.0,-35.95,339,短期(数分～数日),業績(会社計画の修正発表を含む),,228.0,04月10日,11:24,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/9101-日本郵船/2017-04-10-11-20-24/comment\112.html
日本郵船(9101)の買い予想。 chaochao726 さんの売買予想。 目標株価： 526円 期間： 長期(数ヶ月～数年) 理由： チャート 個人投資家の意見「買い」に賛成,日本郵船,2013/06/19,21:08,買い予想,chaochao726さん,-14.9,260.0,-34.99,526,長期(数ヶ月～数年),チャート,,228.0,04月10日,11:24,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/9101-日本郵船/2017-04-10-11-20-24/comment\113.html
日本郵船(9101)の買い予想。 蛙 さんの売買予想。 目標株価： 423円 期間： 長期(数ヶ月～数年) 理由： チャート 個人投資家の意見「買い」に賛成,日本郵船,2013/06/12,09:56,買い予想,蛙さん,269.34,249.0,-23.98,423,長期(数ヶ月～数年),チャート,,228.0,04月10日,11:24,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/9101-日本郵船/2017-04-10-11-20-24/comment\114.html
日本郵船(9101)の売り予想。 是川 ﾊﾞﾌｪｯﾄ さんの売買予想。 目標株価： 270円 期間： 中期(数週間~数ヶ月) 理由： チャート うり,日本郵船,2013/06/07,03:35,売り予想,是川 ﾊﾞﾌｪｯﾄさん,-41.66,246.0,+18.49,270,中期(数週間～数ヶ月),チャート,為替に反応してるだけの銘柄｡日本企業は国内工場をつくらないから､日本からの輸出品より輸入品が殆ど､海外からの仕事の受注が必要だが､競争相手が多いいし尖閣問題もある｡問題山積,228.0,04月10日,11:24,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/9101-日本郵船/2017-04-10-11-20-24/comment\115.html
日本郵船(9101)の買い予想。 sca**ac2000 さんの売買予想。 目標株価： 273円 期間： 短期(数分~数日) 理由： チャート 日本郵船 買い,日本郵船,2013/06/05,23:04,買い予想,sca**ac2000さん,-31.22,255.0,-30.10,273,短期(数分～数日),チャート,,228.0,04月10日,11:24,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/9101-日本郵船/2017-04-10-11-20-24/comment\116.html
日本郵船(9101)の買い予想。 hiro88hiro さんの売買予想。 目標株価： 298円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割安」に賛成,日本郵船,2013/05/24,15:13,買い予想,hiro88hiroさん,-43.0,281.0,-53.63,298,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),"【株価分析結果】2013/05/24 02:41
　割安

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割高と判断され、また相対比較で割安と判断されます。しかし、相対比較の方が連動性が高いことから、現在の株価は「割安」と結論付けました。
　但し、この銘柄の株価が「298円」を超えると割高圏内に入ります。加えて、PBRが一倍割れなことから将来のキャッシュフローが悪化する見通しの場合を除き、長期的には下値リスクの軽減から買い圧力が高まる可能性があります。
　このように、この銘柄は現在の株価水準において割安と判断されますが、この結果は必ずしも今後の株価の上昇を示唆するものではありません。
投資判断においては、株主還元関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPSRの変動幅が最も狭いことから売上動向が投資判断で重視されている可能性があります。現状、PSRは過去平均値より高い為、過去比較の観点からは割高と判断されます。

【相対比較】
　一方、この銘柄の配当利回りは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に株主還元策が比較されている可能性があります。
　結果、現在、この銘柄の配当利回りは同一業種分類の平均値よりも高い為、相対比較の観点からは割安と判断されます。
",228.0,04月10日,11:24,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/9101-日本郵船/2017-04-10-11-20-24/comment\117.html
日本郵船(9101)の買い予想。 yndnot さんの売買予想。 目標株価： 530円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成,日本郵船,2013/05/20,05:06,買い予想,yndnotさん,76.59,275.0,-48.59,530,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,228.0,04月10日,11:24,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/9101-日本郵船/2017-04-10-11-20-24/comment\118.html
日本郵船(9101)の売り予想。 白圭 さんの売買予想。 目標株価： 132円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 売り,日本郵船,2013/05/18,11:52,売り予想,白圭さん,-185.54,275.0,+46.53,132,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,228.0,04月10日,11:24,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/9101-日本郵船/2017-04-10-11-20-24/comment\119.html
日本郵船(9101)の買い予想。 Newジェントルマン さんの売買予想。 目標株価： 385円 期間： 中期(数週間~数ヶ月) 理由： その他 買い予想 中期 目標株価377円,日本郵船,2017/02/26,15:55,買い予想,Newジェントルマンさん,-5.41,245.0,-19.73,385,中期(数週間～数ヶ月),その他,,228.0,04月10日,11:21,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/9101-日本郵船/2017-04-10-11-20-24/comment\12.html
日本郵船(9101)の買い予想。 9292 さんの売買予想。 目標株価： 480円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割安」に賛成,日本郵船,2013/05/14,22:37,買い予想,9292さん,-2.39,265.0,-39.70,480,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),"【株価分析結果】2013/05/14 02:39
　割安

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割高と判断され、また相対比較で割安と判断されます。しかし、相対比較の方が連動性が高いことから、現在の株価は「割安」と結論付けました。
　但し、この銘柄の株価が「363円」を超えると割高圏内に入ります。加えて、PBRが一倍割れなことから将来のキャッシュフローが悪化する見通しの場合を除き、長期的には下値リスクの軽減から買い圧力が高まる可能性があります。
　このように、この銘柄は現在の株価水準において割安と判断されますが、この結果は必ずしも今後の株価の上昇を示唆するものではありません。
投資判断においては、株主還元関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPSRの変動幅が最も狭いことから売上動向が投資判断で重視されている可能性があります。現状、PSRは過去平均値より高い為、過去比較の観点からは割高と判断されます。

【相対比較】
　一方、この銘柄の配当利回りは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に株主還元策が比較されている可能性があります。
　結果、現在、この銘柄の配当利回りは同一業種分類の平均値よりも高い為、相対比較の観点からは割安と判断されます。
",228.0,04月10日,11:24,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/9101-日本郵船/2017-04-10-11-20-24/comment\120.html
日本郵船(9101)の買い予想。 なかむい さんの売買予想。 目標株価： 786円 期間： 長期(数ヶ月～数年) 理由： その他 個人投資家の意見「買い」に賛成,日本郵船,2013/05/13,20:53,買い予想,なかむいさん,-48.26,263.0,-37.84,786,長期(数ヶ月～数年),その他,円安の追い風と経営陣入れ替えで経営状態が上向くと予想,228.0,04月10日,11:24,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/9101-日本郵船/2017-04-10-11-20-24/comment\121.html
日本郵船(9101)の買い予想。 ナオナオBOX さんの売買予想。 目標株価： 341円 期間： 中期(数週間~数ヶ月) 理由： チャート 個人投資家の意見「買い」に賛成,日本郵船,2013/05/08,09:43,買い予想,ナオナオBOXさん,34.46,264.0,-38.77,341,中期(数週間～数ヶ月),チャート,TPP参加など、輸出入の活発化が予想されるため,228.0,04月10日,11:24,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/9101-日本郵船/2017-04-10-11-20-24/comment\122.html
日本郵船(9101)の買い予想。 ストリートアナリスト さんの売買予想。 目標株価： 424円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 海運バブルよ再び!,日本郵船,2013/04/29,20:27,買い予想,ストリートアナリストさん,158.65,255.0,-30.10,424,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),"バブルになると不動産株の次に高騰するのが海運株。
ＴＰＰにより海運が盛んになると、長い歴史を持つ日本郵船に期待が集まります。",228.0,04月10日,11:24,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/9101-日本郵船/2017-04-10-11-20-24/comment\123.html
日本郵船(9101)の買い予想。 球 さんの売買予想。 目標株価： 423円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成,日本郵船,2013/04/24,07:25,買い予想,球さん,211.51,258.0,-33.06,423,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,228.0,04月10日,11:25,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/9101-日本郵船/2017-04-10-11-20-24/comment\124.html
日本郵船(9101)の買い予想。 シュウート さんの売買予想。 目標株価： 423円 期間： 中期(数週間~数ヶ月) 理由： チャート 個人投資家の意見「買い」に賛成,日本郵船,2013/04/24,00:26,買い予想,シュウートさん,48.06,258.0,-33.06,423,中期(数週間～数ヶ月),チャート,あがりそう,228.0,04月10日,11:25,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/9101-日本郵船/2017-04-10-11-20-24/comment\125.html
日本郵船(9101)の買い予想。 ﾐﾙｹﾞﾝ さんの売買予想。 目標株価： 500円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 買い,日本郵船,2013/04/22,00:02,買い予想,ﾐﾙｹﾞﾝさん,158.78,252.0,-27.08,500,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,228.0,04月10日,11:25,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/9101-日本郵船/2017-04-10-11-20-24/comment\126.html
日本郵船(9101)の買い予想。 Runner_T さんの売買予想。 目標株価： 800円 期間： 長期(数ヶ月～数年) 理由： その他 夜明けは近い,日本郵船,2013/04/04,21:59,買い予想,Runner_Tさん,186.91,240.0,-14.21,800,長期(数ヶ月～数年),その他,,228.0,04月10日,11:25,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/9101-日本郵船/2017-04-10-11-20-24/comment\127.html
"日本郵船(9101)の買い予想。 kumiっクマ さんの売買予想。 目標株価： 1,000円 期間： 長期(数ヶ月～数年) 理由： その他 上がれ",日本郵船,2013/04/02,21:07,買い予想,kumiっクマさん,209.02,227.0,+1.25,"1,000",長期(数ヶ月～数年),その他,,228.0,04月10日,11:25,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/9101-日本郵船/2017-04-10-11-20-24/comment\128.html
日本郵船(9101)の買い予想。 papamamayuma さんの売買予想。 目標株価： 327円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割安」に賛成,日本郵船,2013/03/23,09:51,買い予想,papamamayumaさん,171.72,258.0,-33.06,327,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),"【株価分析結果】2013/03/23 02:40
　割安

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割高と判断され、また相対比較で割安と判断されます。しかし、相対比較の方が連動性が高いことから、現在の株価は「割安」と結論付けました。
　但し、この銘柄の株価が「327円」を超えると割高圏内に入ります。加えて、PBRが一倍割れなことから将来のキャッシュフローが悪化する見通しの場合を除き、長期的には下値リスクの軽減から買い圧力が高まる可能性があります。
　このように、この銘柄は現在の株価水準において割安と判断されますが、この結果は必ずしも今後の株価の上昇を示唆するものではありません。
投資判断においては、株主還元関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPSRの変動幅が最も狭いことから売上動向が投資判断で重視されている可能性があります。現状、PSRは過去平均値より高い為、過去比較の観点からは割高と判断されます。

【相対比較】
　一方、この銘柄の配当利回りは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に株主還元策が比較されている可能性があります。
　結果、現在、この銘柄の配当利回りは同一業種分類の平均値よりも高い為、相対比較の観点からは割安と判断されます。
",228.0,04月10日,11:25,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/9101-日本郵船/2017-04-10-11-20-24/comment\129.html
日本郵船(9101)の買い予想。 aloegel さんの売買予想。 目標株価： 254円 期間： 中期(数週間~数ヶ月) 理由： その他 買い予想 中期 目標株価254円,日本郵船,2017/02/26,12:58,買い予想,aloegelさん,-7.55,245.0,-19.73,254,中期(数週間～数ヶ月),その他,,228.0,04月10日,11:21,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/9101-日本郵船/2017-04-10-11-20-24/comment\13.html
日本郵船(9101)の買い予想。 KNB さんの売買予想。 目標株価： 800円 期間： 長期(数ヶ月～数年) 理由： チャート 強い,日本郵船,2013/03/23,01:44,買い予想,KNBさん,66.24,258.0,-33.06,800,長期(数ヶ月～数年),チャート,,228.0,04月10日,11:25,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/9101-日本郵船/2017-04-10-11-20-24/comment\130.html
日本郵船(9101)の買い予想。 トモテイ さんの売買予想。 目標株価： 530円 期間： 中期(数週間~数ヶ月) 理由： その他 貝,日本郵船,2013/03/17,11:49,買い予想,トモテイさん,122.99,262.0,-36.90,530,中期(数週間～数ヶ月),その他,,228.0,04月10日,11:25,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/9101-日本郵船/2017-04-10-11-20-24/comment\131.html
日本郵船(9101)の買い予想。 nmka8081zitt さんの売買予想。 目標株価： 260円 期間： 長期(数ヶ月～数年) 理由： その他 割安,日本郵船,2013/03/14,02:01,買い予想,nmka8081zittさん,116.64,249.0,-23.98,260,長期(数ヶ月～数年),その他,TPP関連でこれから上がりそう。,228.0,04月10日,11:25,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/9101-日本郵船/2017-04-10-11-20-24/comment\132.html
日本郵船(9101)の買い予想。 0046 さんの売買予想。 目標株価： 415円 期間： 長期(数ヶ月～数年) 理由： その他 個人投資家の意見「買い」に賛成,日本郵船,2013/03/13,03:42,買い予想,0046さん,256.66,248.0,-22.93,415,長期(数ヶ月～数年),その他,,228.0,04月10日,11:25,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/9101-日本郵船/2017-04-10-11-20-24/comment\133.html
日本郵船(9101)の買い予想。 もりきち さんの売買予想。 目標株価： 400円 期間： 中期(数週間~数ヶ月) 理由： チャート 買いでしょう,日本郵船,2013/03/10,07:59,買い予想,もりきちさん,-43.02,244.0,-18.64,400,中期(数週間～数ヶ月),チャート,,228.0,04月10日,11:25,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/9101-日本郵船/2017-04-10-11-20-24/comment\134.html
日本郵船(9101)の買い予想。 ひびっち さんの売買予想。 目標株価： 300円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成,日本郵船,2013/02/27,09:56,買い予想,ひびっちさん,129.08,229.0,-1.24,300,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),レーティング格上げと川崎汽船の上げに対してこちらは物足りなさがある。,228.0,04月10日,11:25,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/9101-日本郵船/2017-04-10-11-20-24/comment\135.html
日本郵船(9101)の買い予想。 assypapa さんの売買予想。 目標株価： 324円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成,日本郵船,2013/02/16,09:29,買い予想,assypapaさん,22.58,219.0,+11.68,324,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,228.0,04月10日,11:25,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/9101-日本郵船/2017-04-10-11-20-24/comment\136.html
日本郵船(9101)の買い予想。 J9 さんの売買予想。 目標株価： 300円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成,日本郵船,2013/02/07,22:50,買い予想,J9さん,58.32,227.0,+1.25,300,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,228.0,04月10日,11:25,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/9101-日本郵船/2017-04-10-11-20-24/comment\137.html
日本郵船(9101)の買い予想。 eddie-Q さんの売買予想。 目標株価： 800円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 期待,日本郵船,2013/02/07,07:40,買い予想,eddie-Qさん,91.42,226.0,+2.51,800,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),製造業が活発になれば､海運も活発になっていく｡期待してます!!,228.0,04月10日,11:25,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/9101-日本郵船/2017-04-10-11-20-24/comment\138.html
日本郵船(9101)の買い予想。 SPINEL さんの売買予想。 目標株価： 394円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割安」に賛成,日本郵船,2013/02/01,06:57,買い予想,SPINELさん,217.77,219.0,+10.38,394,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),"【株価分析結果】2013/02/01 02:52
　割安

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割高と判断され、また相対比較で割安と判断されます。しかし、相対比較の方が連動性が高いことから、現在の株価は「割安」と結論付けました。
　但し、この銘柄の株価が「296円」を超えると割高圏内に入ります。加えて、PBRが一倍割れなことから将来のキャッシュフローが悪化する見通しの場合を除き、長期的には下値リスクの軽減から買い圧力が高まる可能性があります。
　このように、この銘柄は現在の株価水準において割安と判断されますが、この結果は必ずしも今後の株価の上昇を示唆するものではありません。
投資判断においては、株主還元関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPSRの変動幅が最も狭いことから売上動向が投資判断で重視されている可能性があります。現状、PSRは過去平均値より高い為、過去比較の観点からは割高と判断されます。

【相対比較】
　一方、この銘柄の配当利回りは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に株主還元策が比較されている可能性があります。
　結果、現在、この銘柄の配当利回りは同一業種分類の平均値よりも高い為、相対比較の観点からは割安と判断されます。
",228.0,04月10日,11:25,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/9101-日本郵船/2017-04-10-11-20-24/comment\139.html
日本郵船(9101)の買い予想。 無冠帝梵 さんの売買予想。 目標株価： 300円 期間： 長期(数ヶ月～数年) 理由： その他 買い予想 長期 目標株価300円,日本郵船,2017/02/25,11:33,買い予想,無冠帝梵さん,56.01,245.0,-19.73,300,長期(数ヶ月～数年),その他,,228.0,04月10日,11:21,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/9101-日本郵船/2017-04-10-11-20-24/comment\14.html
日本郵船(9101)の買い予想。 johnny k さんの売買予想。 目標株価： 240円 期間： 短期(数分~数日) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「買い」に賛成,日本郵船,2013/02/01,06:42,買い予想,johnny kさん,136.34,219.0,+10.38,240,短期(数分～数日),業績(会社計画の修正発表を含む),,228.0,04月10日,11:25,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/9101-日本郵船/2017-04-10-11-20-24/comment\140.html
