概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
"トヨタ自動車(7203)の買い予想。 t.takuya さんの売買予想。 目標株価： 4,702円 期間： 長期(数ヶ月～数年) 理由： チャート 長期的に",トヨタ自動車,2012/02/08,21:26,買い予想,t.takuyaさん,285.21,"3,135.0",+249.16,"4,702",長期(数ヶ月～数年),チャート,,"5,832.0",04月09日,22:21,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7203-トヨタ自動車/2017-04-09-21-39-48/comment\1007.html
"トヨタ自動車(7203)の買い予想。 CEEO2002 さんの売買予想。 目標株価： 4,000円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「売り」に反対",トヨタ自動車,2012/02/08,14:59,買い予想,CEEO2002さん,257.69,"3,135.0",+249.16,"4,000",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,"5,832.0",04月09日,22:21,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7203-トヨタ自動車/2017-04-09-21-39-48/comment\1008.html
"トヨタ自動車(7203)の買い予想。 そｰせｰじ さんの売買予想。 目標株価： 2,999円 期間： 長期(数ヶ月～数年) 理由： その他 かい",トヨタ自動車,2012/02/06,02:44,買い予想,そｰせｰじさん,263.37,"2,978.0",+277.29,"2,999",長期(数ヶ月～数年),その他,,"5,832.0",04月09日,22:21,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7203-トヨタ自動車/2017-04-09-21-39-48/comment\1009.html
"トヨタ自動車(7203)の買い予想。 R氏 さんの売買予想。 目標株価： 7,017円 期間： 長期(数ヶ月～数年) 理由： 配当(株主優待を含む) 個人投資家の意見「買い」に賛成",トヨタ自動車,2016/12/06,18:16,買い予想,R氏さん,-6.27,"6,750.0",-36.56,"7,017",長期(数ヶ月～数年),配当(株主優待を含む),,"5,832.0",04月09日,21:43,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7203-トヨタ自動車/2017-04-09-21-39-48/comment\101.html
"トヨタ自動車(7203)の買い予想。 りょう＠南国から さんの売買予想。 目標株価： 3,188円 期間： 中期(数週間~数ヶ月) 理由： チャート 個人投資家の意見「売り」に反対",トヨタ自動車,2012/02/05,21:31,買い予想,りょう＠南国からさん,402.38,"2,978.0",+277.29,"3,188",中期(数週間～数ヶ月),チャート,,"5,832.0",04月09日,22:21,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7203-トヨタ自動車/2017-04-09-21-39-48/comment\1010.html
"トヨタ自動車(7203)の買い予想。 ライオンキング☆ノノノ さんの売買予想。 目標株価： 2,941円 期間： 短期(数分~数日) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割安」に賛成",トヨタ自動車,2012/02/05,14:09,買い予想,ライオンキング☆ノノノさん,185.54,"2,978.0",+277.29,"2,941",短期(数分～数日),業績(会社計画の修正発表を含む),決算から底上げか,"5,832.0",04月09日,22:21,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7203-トヨタ自動車/2017-04-09-21-39-48/comment\1011.html
"トヨタ自動車(7203)の買い予想。 mogamoga777 さんの売買予想。 目標株価： 3,500円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 買い",トヨタ自動車,2012/02/04,07:01,買い予想,mogamoga777さん,421.41,"2,978.0",+277.29,"3,500",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),業績回復傾向＆去年が悪すぎた,"5,832.0",04月09日,22:21,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7203-トヨタ自動車/2017-04-09-21-39-48/comment\1012.html
"トヨタ自動車(7203)の買い予想。 もうかってまっか_どうでっか さんの売買予想。 目標株価： 1,500円 期間： 短期(数分~数日) 理由： その他 4309 スパイア フェイスブック上場関連",トヨタ自動車,2012/02/02,23:03,買い予想,もうかってまっか_どうでっかさん,518.6,"2,919.0",+288.64,"1,500",短期(数分～数日),その他,"電子書籍大手　東証1部上場　博報堂の合弁会社DACの　子会社スパイア　大幅高! !

フェイスブックはSECに対して上場申請書を提出。いよいよ本命が上場することになります。 

http://www.inside-games.jp/article/2012/02/02/54301.html

申請書によればフェイスブックの月間アクティブユーザーは8億4500万人、毎日27億回の「いいね!」が付き、毎日2億5000万枚の写真がアップロードされ、フェイスブック上で結びついている友人関係は1000億にも上ります。「世界をよりオープンに、より繋がったものに」というメッセージを掲げ、フェイスブックは2004年の創業から8年で世界で最も影響力のあるSNS、メディアに成長しました。 

今回初めて公開された業績は2011年度(1～12月)で売上高37億1100万ドル、営業利益17億5600万ドル、経常利益16億9500万ドル、純利益10億ドルとなっています。売上高は2009年度が7億7700万ドル、2010年度が19億7400万ドルですから、年々大きな成長を遂げている事が分かります。利益も比例するように伸びています。 

売上の大部分はフェイスブック上の広告で、売上高の占める割合は2009年度が98％、2010年度が95％、2011年度が85％と減少傾向ではありますが大きなシェアを占めています。ただ、Google Adsenseと同じように非常に多くの数の広告主による少額の出稿で成り立っている点は特筆すべきポイントです。 

主要な経営陣は創業者でCEO(2012年1月からは会長も兼任)、弱冠27歳で経営を指揮するMark Zuckerberg氏をはじめ以下の5名。Zuckerberg氏は28.4％の株式を保有し、公開に当たって一部の株式を売却する意向のようです。ほか4名はそれぞれ200万株程度を保有しています。その他の主要株主はAccel Partnersが11.4％、DSTが5.5％、共同創業者のDustin Moskovitz氏が7.6％などとなっています。 

・Mark Zuckerberg, Founder, Chairman and Chief Executive Officer (CEO) 
・Sheryl K. Sandberg, our Chief Operating Officer (COO) 
・David A. Ebersman, our Chief Financial Officer (CFO) 
・Mike Schroepfer, our Vice President, Engineering 
・Theodore W. Ullyot, our Vice President, General Counsel, and Secretary 

上場に伴う資金調達額は最大で50億ドル。時価総額は1000億ドル規模になる見通し。主幹事はモルガン・スタンレー、JPモルガン、ゴールドマン・サックス。 

http://headlines.yahoo.co.jp/hl?a=20120202-00000009-isd-game

2/2米フェイスブック、上場申請＝ネット企業最大の調達額―時価総額7．6兆円にも 
http://headlines.yahoo.co.jp/hl?a=20120202-00000020-jij-int
2004年のグーグル（19億ドル）を抜き、ネット関連企業として史上最大となる。 

幹事に金融大手モルガン・スタンレーなどを選定、数カ月内に上場する見通し。 

ロンドンオリンピック 7/26～8/12 
http://his-j.com/olympic/img/pdf/2012.pdf
今年はオリンピックイヤーに大統領選挙。 

ＤＡＣ、「4-12月営業益は16.5億円」で大幅続伸 
http://kabutan.jp/news/marketnews/?b=n201202020035

スマートフォン市場に関する調査結果 2011 
http://www.yano.co.jp/press/pdf/812.pdf
2010 年度のスマートフォン出荷台数は前年度比391.2％の850 万8,000 台となった。 

2011 年度 国内市場におけるスマートフォンの出荷台数は2,131 万台と予測 

http://messages.yahoo.co.jp/bbs?.mm=FN&action=m&board=1004309&tid=4309&sid=1004309&mid=18606

2012年2月12日、世界に8億人超の利用者を持つ最大規模のインターネット交流サイト・フェイスブックが株式上場を申請した。今年6月までにはニューヨーク証券取引所かナスダック市場に上場すると見られており、その時価総額は最大で1000億ドル(約7兆6000億円)の見込み。IT企業として過去最大の新規上場となる見通しだ。 

【その他の写真】 

すでに8億人のユーザーを持つフェイスブックだが、実は中国国内からはアクセス禁止となっている。中国インターネット情報センターの最新の統計では、中国は5億人超のインターネット利用者を抱えているというから、彼らを取り込むことができたら大きな成長が見込めるかもしれない。“中国版ツイッター”と呼ばれる簡易投稿サイトでも、フェイスブックの上陸を待ち望む声が溢れた。 

「フェイスブックがどんなものなのか、見たこともないな」 
「いつになったらフェイスブックのアク禁(アクセス禁止)が解除されるのか、そこだけが気になる」 
「中国でも解禁されたら爆発的にユーザーが増えるだろうに」 
「中国で僕らがフェイスブックを語る必要ってある？だって使えないもんね！！！万里の長城は長いよ！！！」 
「僕らはただ見ているしかないよね」 
「中国市場に来たらいいのに。おそらく間もなくだよ、阻止なんてできないよ」 
「フェイスブックは中国をわかってないよ！(＝中国未進出である点を指して)」 

また、革新的な若手起業家の成功を惜しみなく讃える声も多かった。 

「中国にはフェイスブックのライバルが存在しない。インターネット市場はある種(一部企業の)独占状態だけど、創造性や運営方式でフェイスブックとは勝負にならない」 
「政府にも親にも、コネにも頼らずに、若者がゼロから身を興した。われわれはこれに学ぶべきだ」 
「フェイスブック、ツイッター、アップル、グーグル…民間からどんどん革新的な企業が生まれ、成長していく。自由と想像力が、米国の前途に希望をもたらしている」 
「中国にはどうして、こういう企業が生まれないんだろうか」。(翻訳・編集/愛玉) 

http://headlines.yahoo.co.jp/hl?a=20120202-00000016-rcdc-cn

","5,832.0",04月09日,22:21,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7203-トヨタ自動車/2017-04-09-21-39-48/comment\1013.html
"トヨタ自動車(7203)の買い予想。 呑気呆亭 さんの売買予想。 目標株価： 3,000円 期間： 中期(数週間~数ヶ月) 理由： その他 個人投資家の意見「売り」に反対",トヨタ自動車,2012/01/31,09:42,買い予想,呑気呆亭さん,280.57,"2,807.0",+311.50,"3,000",中期(数週間～数ヶ月),その他,,"5,832.0",04月09日,22:21,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7203-トヨタ自動車/2017-04-09-21-39-48/comment\1014.html
"トヨタ自動車(7203)の売り予想。 ecopeople さんの売買予想。 目標株価： 2,510円 期間： 中期(数週間~数ヶ月) 理由： チャート 個人投資家の意見「売り」に賛成",トヨタ自動車,2012/01/30,23:29,売り予想,ecopeopleさん,-138.67,"2,772.0",-319.23,"2,510",中期(数週間～数ヶ月),チャート,,"5,832.0",04月09日,22:21,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7203-トヨタ自動車/2017-04-09-21-39-48/comment\1015.html
"トヨタ自動車(7203)の買い予想。 まつぴょん さんの売買予想。 目標株価： 2,906円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割安」に賛成",トヨタ自動車,2012/01/23,14:32,買い予想,まつぴょんさん,-4.34,"2,724.0",+329.66,"2,906",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),"【株価分析結果】2012/01/21 01:54
　割安

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割安と判断され、また相対比較でも割安と判断されます。結果、現在の株価は「割安」と結論付けました。
　但し、この銘柄の株価が「2,906円」を超えると割高圏内に入ります。なお、この銘柄は相対比較においてプレミアム評価される傾向にあり、理論株価はその点を考慮して算出されております。加えて、PBRが一倍割れなことから将来のキャッシュフローが悪化する見通しの場合を除き、長期的には下値リスクの軽減から買い圧力が高まる可能性があります。
　このように、この銘柄は現在の株価水準において割安と判断されますが、この結果は必ずしも今後の株価の上昇を示唆するものではありません。
投資判断においては、株主還元関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPSRの変動幅が最も狭いことから売上動向が投資判断で重視されている可能性があります。現状、PSRは過去平均値より低い為、過去比較の観点からは割安と判断されます。

【相対比較】
　一方、この銘柄の配当利回りは類似時価総額銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では類似時価総額を対象に株主還元策が比較されている可能性があります。また、この銘柄は相対比較においてプレミアム評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で割安と判断されます。

","5,832.0",04月09日,22:21,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7203-トヨタ自動車/2017-04-09-21-39-48/comment\1016.html
"トヨタ自動車(7203)の買い予想。 haru1234* さんの売買予想。 目標株価： 2,906円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割安」に賛成",トヨタ自動車,2012/01/23,13:58,買い予想,haru1234*さん,411.96,"2,722.0",+330.11,"2,906",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),"【株価分析結果】2012/01/21 01:54
　割安

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割安と判断され、また相対比較でも割安と判断されます。結果、現在の株価は「割安」と結論付けました。
　但し、この銘柄の株価が「2,906円」を超えると割高圏内に入ります。なお、この銘柄は相対比較においてプレミアム評価される傾向にあり、理論株価はその点を考慮して算出されております。加えて、PBRが一倍割れなことから将来のキャッシュフローが悪化する見通しの場合を除き、長期的には下値リスクの軽減から買い圧力が高まる可能性があります。
　このように、この銘柄は現在の株価水準において割安と判断されますが、この結果は必ずしも今後の株価の上昇を示唆するものではありません。
投資判断においては、株主還元関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPSRの変動幅が最も狭いことから売上動向が投資判断で重視されている可能性があります。現状、PSRは過去平均値より低い為、過去比較の観点からは割安と判断されます。

【相対比較】
　一方、この銘柄の配当利回りは類似時価総額銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では類似時価総額を対象に株主還元策が比較されている可能性があります。また、この銘柄は相対比較においてプレミアム評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で割安と判断されます。

","5,832.0",04月09日,22:21,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7203-トヨタ自動車/2017-04-09-21-39-48/comment\1017.html
"トヨタ自動車(7203)の買い予想。 急行かすが さんの売買予想。 目標株価： 4,093円 期間： 中期(数週間~数ヶ月) 理由： その他 買い。",トヨタ自動車,2012/01/22,17:05,買い予想,急行かすがさん,456.28,"2,739.0",+326.30,"4,093",中期(数週間～数ヶ月),その他,　今週、日本市場が海外市場より出遅れていた分を取り戻す感じで上昇した流れに乗るため。為替がドル安方向なのも好材料。,"5,832.0",04月09日,22:21,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7203-トヨタ自動車/2017-04-09-21-39-48/comment\1018.html
"トヨタ自動車(7203)の買い予想。 kakinana さんの売買予想。 目標株価： 2,842円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 個人投資家の意見「売り」に反対",トヨタ自動車,2012/01/18,22:05,買い予想,kakinanaさん,153.79,"2,602.0",+358.45,"2,842",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,"5,832.0",04月09日,22:21,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7203-トヨタ自動車/2017-04-09-21-39-48/comment\1019.html
"トヨタ自動車(7203)の売り予想。 けんざぶ さんの売買予想。 目標株価： 6,668円 期間： 長期(数ヶ月～数年) 理由： チャート 株価診断結果「割安」に反対",トヨタ自動車,2016/12/06,17:25,売り予想,けんざぶさん,-0.47,"6,750.0",+36.48,"6,668",長期(数ヶ月～数年),チャート,"【株価分析結果】2016/12/06 03:54　割安  【総論】　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割安と判断され、また相対比較でも割安と判断されます。結果、現在の株価は「割安」と結論付けました。　但し、この銘柄の株価が「6,892円」を超えると割高圏内に入ります。なお、この銘柄は相対比較においてプレミアム評価される傾向にあり、理論株価はその点を考慮して算出されております。　このように、この銘柄は現在の株価水準において割安と判断されますが、この結果は必ずしも今後の株価の上昇を示唆するものではありません。投資判断においては、売上関連事項を中心に、企業や外部環境の動向に注視してください。【過去比較】　過去2年間において、この銘柄は配当利回りの変動幅が最も狭いことから株主還元策が投資判断で重視されている可能性があります。現状、配当利回りは過去平均値より高い為、過去比較の観点からは割安と判断されます。【相対比較】　一方、この銘柄のPSRは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に売上動向が比較されている可能性があります。また、この銘柄は相対比較においてプレミアム評価される傾向にある為、それを考慮します。　結果、現在、この銘柄の株価は相対比較の観点で割安と判断されます。","5,832.0",04月09日,21:43,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7203-トヨタ自動車/2017-04-09-21-39-48/comment\102.html
"トヨタ自動車(7203)の売り予想。 @marin さんの売買予想。 目標株価： 2,450円 期間： 中期(数週間~数ヶ月) 理由： その他 短期売り",トヨタ自動車,2012/01/18,15:03,売り予想,@marinさん,60.23,"2,602.0",-358.67,"2,450",中期(数週間～数ヶ月),その他,,"5,832.0",04月09日,22:21,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7203-トヨタ自動車/2017-04-09-21-39-48/comment\1020.html
"トヨタ自動車(7203)の買い予想。 良太郎 さんの売買予想。 目標株価： 3,359円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割安」に賛成",トヨタ自動車,2012/01/17,12:47,買い予想,良太郎さん,408.0,"2,586.0",+362.43,"3,359",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),"【株価分析結果】2012/01/17 01:46
　割安

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割安と判断され、また相対比較でも割安と判断されます。結果、現在の株価は「割安」と結論付けました。
　但し、この銘柄の株価が「2,923円」を超えると割高圏内に入ります。なお、この銘柄は相対比較においてプレミアム評価される傾向にあり、理論株価はその点を考慮して算出されております。加えて、PBRが一倍割れなことから将来のキャッシュフローが悪化する見通しの場合を除き、長期的には下値リスクの軽減から買い圧力が高まる可能性があります。
　このように、この銘柄は現在の株価水準において割安と判断されますが、この結果は必ずしも今後の株価の上昇を示唆するものではありません。
投資判断においては、株主還元関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPSRの変動幅が最も狭いことから売上動向が投資判断で重視されている可能性があります。現状、PSRは過去平均値より低い為、過去比較の観点からは割安と判断されます。

【相対比較】
　一方、この銘柄の配当利回りは類似時価総額銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では類似時価総額を対象に株主還元策が比較されている可能性があります。また、この銘柄は相対比較においてプレミアム評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で割安と判断されます。

","5,832.0",04月09日,22:22,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7203-トヨタ自動車/2017-04-09-21-39-48/comment\1021.html
"トヨタ自動車(7203)の買い予想。 レクサス さんの売買予想。 目標株価： 2,890円 期間： 短期(数分~数日) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割安」に賛成",トヨタ自動車,2012/01/10,22:04,買い予想,レクサスさん,154.68,"2,630.0",+351.61,"2,890",短期(数分～数日),業績(会社計画の修正発表を含む),"【株価分析結果】2012/01/07 01:53
　割安

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割安と判断され、また相対比較でも割安と判断されます。結果、現在の株価は「割安」と結論付けました。
　但し、この銘柄の株価が「2,890円」を超えると割高圏内に入ります。なお、この銘柄は相対比較においてプレミアム評価される傾向にあり、理論株価はその点を考慮して算出されております。加えて、PBRが一倍割れなことから将来のキャッシュフローが悪化する見通しの場合を除き、長期的には下値リスクの軽減から買い圧力が高まる可能性があります。
　このように、この銘柄は現在の株価水準において割安と判断されますが、この結果は必ずしも今後の株価の上昇を示唆するものではありません。
投資判断においては、株主還元関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPSRの変動幅が最も狭いことから売上動向が投資判断で重視されている可能性があります。現状、PSRは過去平均値より低い為、過去比較の観点からは割安と判断されます。

【相対比較】
　一方、この銘柄の配当利回りは類似時価総額銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では類似時価総額を対象に株主還元策が比較されている可能性があります。また、この銘柄は相対比較においてプレミアム評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で割安と判断されます。

","5,832.0",04月09日,22:22,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7203-トヨタ自動車/2017-04-09-21-39-48/comment\1022.html
"トヨタ自動車(7203)の買い予想。 masasan 旧マネワ さんの売買予想。 目標株価： 2,800円 期間： 長期(数ヶ月～数年) 理由： その他 昨年よりは、いいでしょう。",トヨタ自動車,2012/01/07,18:12,買い予想,masasan  旧マネワさん,231.75,"2,640.0",+349.20,"2,800",長期(数ヶ月～数年),その他,"去年は、天災の影響が大ですからね。まあ、円高は仕方がないにしても。
今年、それを下回ることはないんじゃないかな。","5,832.0",04月09日,22:22,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7203-トヨタ自動車/2017-04-09-21-39-48/comment\1023.html
"トヨタ自動車(7203)の買い予想。 ★エース★ さんの売買予想。 目標株価： 2,776円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 1/4",トヨタ自動車,2012/01/04,22:58,買い予想,★エース★さん,386.32,"2,646.0",+347.76,"2,776",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,"5,832.0",04月09日,22:22,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7203-トヨタ自動車/2017-04-09-21-39-48/comment\1024.html
"トヨタ自動車(7203)の買い予想。 MIS さんの売買予想。 目標株価： 3,847円 期間： 長期(数ヶ月～数年) 理由： その他 個人投資家の意見「売り」に反対",トヨタ自動車,2012/01/02,12:08,買い予想,MISさん,123.85,"2,611.0",+356.23,"3,847",長期(数ヶ月～数年),その他,"アクア沢山売れるのではないでしょうか
ドーンと構えてみよう","5,832.0",04月09日,22:22,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7203-トヨタ自動車/2017-04-09-21-39-48/comment\1025.html
