概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
"スズキ(7269)の買い予想。 アジア さんの売買予想。 目標株価： 1,464円 期間： 中期(数週間~数ヶ月) 理由： その他 株価診断結果「割高」に反対",スズキ,2012/07/21,11:06,買い予想,アジアさん,609.13,"1,405.0",+629.23,"1,464",中期(数週間～数ヶ月),その他,"【株価分析結果】2012/07/21 02:22
　割高

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割安と判断され、また相対比較で割高と判断されます。しかし、相対比較の方が連動性が高いことから、現在の株価は「割高」と結論付けました。
　但し、この銘柄の株価が「1,260円」を割ると割安圏内に入ります。なお、この銘柄は相対比較においてプレミアム評価される傾向にあり、理論株価はその点を考慮して算出されております。加えて、この銘柄は割高と判断されるも、PBRが一倍割れなことから将来のキャッシュフローが悪化する見通しの場合を除き、長期的には株価が下支えされる可能性があります。
　このように、この銘柄は現在の株価水準において割高と判断されますが、この結果は必ずしも今後の株価の下落を示唆するものではありません。
投資判断においては、株主還元関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPBRの変動幅が最も狭いことから純資産動向が投資判断で重視されている可能性があります。現状、PBRは過去平均値より低い為、過去比較の観点からは割安と判断されます。

【相対比較】
　一方、この銘柄の配当利回りは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に株主還元策が比較されている可能性があります。また、この銘柄は相対比較においてプレミアム評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で割高と判断されます。
","4,515.0",04月10日,00:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7269-スズキ/2017-04-10-00-27-46/comment\108.html
"スズキ(7269)の買い予想。 chaya chan さんの売買予想。 目標株価： 2,844円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) インド工場の問題はそのうち、解決する！",スズキ,2012/07/21,10:18,買い予想,chaya chanさん,398.92,"1,405.0",+629.23,"2,844",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,"4,515.0",04月10日,00:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7269-スズキ/2017-04-10-00-27-46/comment\109.html
"スズキ(7269)の売り予想。 taa798 さんの売買予想。 目標株価： 3,506円 期間： 中期(数週間~数ヶ月) 理由： その他 個人投資家の意見「買い」に反対",スズキ,2016/12/31,01:15,売り予想,taa798さん,対象外,"4,214.0",-20.37,"3,506",中期(数週間～数ヶ月),その他,,"4,515.0",04月10日,00:28,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7269-スズキ/2017-04-10-00-27-46/comment\11.html
"スズキ(7269)の買い予想。 リチウム さんの売買予想。 目標株価： 1,550円 期間： 中期(数週間~数ヶ月) 理由： チャート 戻るでしょう。",スズキ,2012/07/21,07:57,買い予想,リチウムさん,285.04,"1,405.0",+629.23,"1,550",中期(数週間～数ヶ月),チャート,,"4,515.0",04月10日,00:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7269-スズキ/2017-04-10-00-27-46/comment\110.html
"スズキ(7269)の買い予想。 りょう＠南国から さんの売買予想。 目標株価： 1,848円 期間： 中期(数週間~数ヶ月) 理由： チャート 個人投資家の意見「売り」に反対",スズキ,2012/07/20,20:30,買い予想,りょう＠南国からさん,402.38,"1,405.0",+629.23,"1,848",中期(数週間～数ヶ月),チャート,,"4,515.0",04月10日,00:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7269-スズキ/2017-04-10-00-27-46/comment\111.html
"スズキ(7269)の買い予想。 moko♡ さんの売買予想。 目標株価： 1,523円 期間： 中期(数週間~数ヶ月) 理由： チャート 買い♡",スズキ,2012/07/19,23:12,買い予想,moko♡さん,338.94,"1,421.0",+618.94,"1,523",中期(数週間～数ヶ月),チャート,"全銘柄分析中で～す♡ 

ヨコヨコだね 
　(＊^_-＊)~♡ 
","4,515.0",04月10日,00:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7269-スズキ/2017-04-10-00-27-46/comment\112.html
"スズキ(7269)の買い予想。 ぺいた さんの売買予想。 目標株価： 1,650円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割高」に反対",スズキ,2012/07/09,09:43,買い予想,ぺいたさん,522.18,"1,595.0",+520.40,"1,650",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),"【株価分析結果】2012/07/07 02:15
　割高

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割安と判断され、また相対比較で割高と判断されます。しかし、相対比較の方が連動性が高いことから、現在の株価は「割高」と結論付けました。
　但し、この銘柄の株価が「1,388円」を割ると割安圏内に入ります。なお、この銘柄は相対比較においてプレミアム評価される傾向にあり、理論株価はその点を考慮して算出されております。加えて、この銘柄は割高と判断されるも、PBRが一倍割れなことから将来のキャッシュフローが悪化する見通しの場合を除き、長期的には株価が下支えされる可能性があります。
　このように、この銘柄は現在の株価水準において割高と判断されますが、この結果は必ずしも今後の株価の下落を示唆するものではありません。
投資判断においては、株主還元関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPBRの変動幅が最も狭いことから純資産動向が投資判断で重視されている可能性があります。現状、PBRは過去平均値より低い為、過去比較の観点からは割安と判断されます。

【相対比較】
　一方、この銘柄の配当利回りは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に株主還元策が比較されている可能性があります。また、この銘柄は相対比較においてプレミアム評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で割高と判断されます。
","4,515.0",04月10日,00:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7269-スズキ/2017-04-10-00-27-46/comment\113.html
"スズキ(7269)の買い予想。 ☆プリ☆彡 さんの売買予想。 目標株価： 2,106円 期間： 中期(数週間~数ヶ月) 理由： その他 ☆",スズキ,2012/06/11,07:38,買い予想,☆プリ☆彡さん,426.89,"1,656.0",+490.76,"2,106",中期(数週間～数ヶ月),その他,,"4,515.0",04月10日,00:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7269-スズキ/2017-04-10-00-27-46/comment\114.html
"スズキ(7269)の買い予想。 さぬきうどんかまたま さんの売買予想。 目標株価： 2,200円 期間： 中期(数週間~数ヶ月) 理由： その他 買う 5/10目",スズキ,2012/04/21,10:31,買い予想,さぬきうどんかまたまさん,155.66,"1,900.0",+391.21,"2,200",中期(数週間～数ヶ月),その他,勝ち組予想,"4,515.0",04月10日,00:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7269-スズキ/2017-04-10-00-27-46/comment\115.html
"スズキ(7269)の買い予想。 yosi_0701 さんの売買予想。 目標株価： 2,100円 期間： 中期(数週間~数ヶ月) 理由： 配当(株主優待を含む) エコカー補助金、エコカー減税、軽自動車需要、新興国期待",スズキ,2012/04/06,14:27,買い予想,yosi_0701さん,74.93,"1,935.0",+378.99,"2,100",中期(数週間～数ヶ月),配当(株主優待を含む),,"4,515.0",04月10日,00:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7269-スズキ/2017-04-10-00-27-46/comment\116.html
"スズキ(7269)の買い予想。 ohｔyoch05 さんの売買予想。 目標株価： 2,186円 期間： 中期(数週間~数ヶ月) 理由： その他 個人投資家の意見「買い」に賛成",スズキ,2012/03/26,19:48,買い予想,ohｔyoch05さん,282.58,"2,019.0",+351.40,"2,186",中期(数週間～数ヶ月),その他,,"4,515.0",04月10日,00:32,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7269-スズキ/2017-04-10-00-27-46/comment\117.html
"スズキ(7269)の買い予想。 アリストテレス さんの売買予想。 目標株価： 3,622円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 買い",スズキ,2012/02/15,00:13,買い予想,アリストテレスさん,206.02,"1,814.0",+423.24,"3,622",長期(数ヶ月～数年),業績(会社計画の修正発表を含む),,"4,515.0",04月10日,00:32,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7269-スズキ/2017-04-10-00-27-46/comment\118.html
"スズキ(7269)の買い予想。 踊場の猫 さんの売買予想。 目標株価： 1,952円 期間： 長期(数ヶ月～数年) 理由： その他 個人投資家の意見「売り」に反対",スズキ,2012/02/07,14:21,買い予想,踊場の猫さん,199.18,"1,772.0",+440.02,"1,952",長期(数ヶ月～数年),その他,アルトエコのよう商品をつくれる企業はグローバル市場で生き残れる,"4,515.0",04月10日,00:32,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7269-スズキ/2017-04-10-00-27-46/comment\119.html
"スズキ(7269)の買い予想。 Saita28 さんの売買予想。 目標株価： 4,305円 期間： 中期(数週間~数ヶ月) 理由： 個人投資家の予想 個人投資家の意見「買い」に賛成",スズキ,2016/12/10,02:03,買い予想,Saita28さん,対象外,"4,024.0",+34.62,"4,305",中期(数週間～数ヶ月),個人投資家の予想,,"4,515.0",04月10日,00:28,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7269-スズキ/2017-04-10-00-27-46/comment\12.html
"スズキ(7269)の買い予想。 キコネ さんの売買予想。 目標株価： 1,673円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割安」に賛成",スズキ,2012/01/16,11:03,買い予想,キコネさん,296.88,"1,579.0",+528.56,"1,673",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),"【株価分析結果】2012/01/14 01:58
　割安

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割安と判断され、また相対比較でも割安と判断されます。結果、現在の株価は「割安」と結論付けました。
　但し、この銘柄の株価が「1,673円」を超えると割高圏内に入ります。なお、この銘柄は相対比較においてプレミアム評価される傾向にあり、理論株価はその点を考慮して算出されております。加えて、PBRが一倍割れなことから将来のキャッシュフローが悪化する見通しの場合を除き、長期的には下値リスクの軽減から買い圧力が高まる可能性があります。
　このように、この銘柄は現在の株価水準において割安と判断されますが、この結果は必ずしも今後の株価の上昇を示唆するものではありません。
投資判断においては、売上関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPSRの変動幅が最も狭いことから売上動向が投資判断で重視されている可能性があります。現状、PSRは過去平均値より低い為、過去比較の観点からは割安と判断されます。

【相対比較】
　一方、この銘柄のPSRは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に売上動向が比較されている可能性があります。また、この銘柄は相対比較においてプレミアム評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で割安と判断されます。

","4,515.0",04月10日,00:32,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7269-スズキ/2017-04-10-00-27-46/comment\120.html
"スズキ(7269)の買い予想。 goodknight1987 さんの売買予想。 目標株価： 1,800円 期間： 長期(数ヶ月～数年) 理由： その他 買い",スズキ,2011/11/15,12:42,買い予想,goodknight1987さん,319.77,"1,623.0",+506.52,"1,800",長期(数ヶ月～数年),その他,,"4,515.0",04月10日,00:32,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7269-スズキ/2017-04-10-00-27-46/comment\121.html
"スズキ(7269)の買い予想。 livingplanet さんの売買予想。 目標株価： 1,816円 期間： 中期(数週間~数ヶ月) 理由： チャート 買い",スズキ,2011/09/22,04:07,買い予想,livingplanetさん,230.66,"1,620.0",+507.98,"1,816",中期(数週間～数ヶ月),チャート,,"4,515.0",04月10日,00:32,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7269-スズキ/2017-04-10-00-27-46/comment\122.html
"スズキ(7269)の買い予想。 じぇじぇじぇ－円助 さんの売買予想。 目標株価： 2,200円 期間： 中期(数週間~数ヶ月) 理由： イベント(増資／合弁・買収／分割等) 個人投資家の意見「売り」に反対",スズキ,2011/09/21,10:59,買い予想,じぇじぇじぇ－円助さん,280.28,"1,650.0",+987.16,"2,200",中期(数週間～数ヶ月),イベント(増資／合弁・買収／分割等),スズキは元気ですからまだまだ売れません。インドは小学生から英語などしっかり勉強しています。世界の中で一番期待のできる国です。二番目はベトナムと思っていますが。,"4,515.0",04月10日,00:32,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7269-スズキ/2017-04-10-00-27-46/comment\123.html
"スズキ(7269)の買い予想。 fwb**779 さんの売買予想。 目標株価： 2,000円 期間： 中期(数週間~数ヶ月) 理由： チャート 1",スズキ,2011/09/21,06:52,買い予想,fwb**779さん,25.66,"1,649.0",+494.05,"2,000",中期(数週間～数ヶ月),チャート,,"4,515.0",04月10日,00:32,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7269-スズキ/2017-04-10-00-27-46/comment\124.html
"スズキ(7269)の買い予想。 らららまん さんの売買予想。 目標株価： 2,000円 期間： 中期(数週間~数ヶ月) 理由： その他 売れていくかな・・・",スズキ,2011/09/20,13:01,買い予想,らららまんさん,256.27,"1,660.0",+488.89,"2,000",中期(数週間～数ヶ月),その他,上がっていくかも・・・,"4,515.0",04月10日,00:32,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7269-スズキ/2017-04-10-00-27-46/comment\125.html
"スズキ(7269)の買い予想。 kuritann さんの売買予想。 目標株価： 2,181円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「妥当圏内」に反対",スズキ,2011/09/20,10:32,買い予想,kuritannさん,362.13,"1,682.0",+478.78,"2,181",中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),"【株価分析結果】2011/09/17 03:57
　妥当圏内

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割安と判断され、また相対比較で妥当圏内と判断されます。しかし、相対比較の方が連動性が高いことから、現在の株価は「妥当圏内」と結論付けました。
　現在値から下落すれば割安圏内に、上昇すれば割高圏内となります。なお、この銘柄は相対比較においてプレミアム評価される傾向にあり、理論株価はその点を考慮して算出されております。加えて、この銘柄の株価は妥当圏内ながら、PBRが一倍割れなことから将来のキャッシュフローが悪化する見通しの場合を除き、長期的には買い圧力が強まる可能性があります。
　このように、この銘柄は現在の株価水準において妥当圏内と判断されますが、この結果は必ずしも今後の株価の維持を示唆するものではありません。
投資判断においては、売上関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPSRの変動幅が最も狭いことから売上動向が投資判断で重視されている可能性があります。現状、PSRは過去平均値より低い為、過去比較の観点からは割安と判断されます。

【相対比較】
　一方、この銘柄のPSRは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に売上動向が比較されている可能性があります。また、この銘柄は相対比較においてプレミアム評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で妥当圏内と判断されます。

","4,515.0",04月10日,00:32,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7269-スズキ/2017-04-10-00-27-46/comment\126.html
"スズキ(7269)の買い予想。 arama- さんの売買予想。 目標株価： 1,771円 期間： 中期(数週間~数ヶ月) 理由： その他 VWえの防衛策如何",スズキ,2011/09/20,07:26,買い予想,arama-さん,177.73,"1,690.0",+475.16,"1,771",中期(数週間～数ヶ月),その他,ＶＷの株買い進みに対する防衛策如何で、、上がるかも？？？,"4,515.0",04月10日,00:32,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7269-スズキ/2017-04-10-00-27-46/comment\127.html
"スズキ(7269)の買い予想。 サプリ堂 さんの売買予想。 目標株価： 1,771円 期間： 短期(数分~数日) 理由： イベント(増資／合弁・買収／分割等) 個人投資家の意見「売り」に反対",スズキ,2011/09/19,15:33,買い予想,サプリ堂さん,447.35,"1,690.0",+475.16,"1,771",短期(数分～数日),イベント(増資／合弁・買収／分割等),,"4,515.0",04月10日,00:32,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7269-スズキ/2017-04-10-00-27-46/comment\128.html
"スズキ(7269)の買い予想。 AAI Fund さんの売買予想。 目標株価： 1,577円 期間： 長期(数ヶ月～数年) 理由： チャート kai",スズキ,2011/09/05,22:30,買い予想,AAI Fundさん,594.97,"1,507.0",+567.39,"1,577",長期(数ヶ月～数年),チャート,,"4,515.0",04月10日,00:32,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7269-スズキ/2017-04-10-00-27-46/comment\129.html
"スズキ(7269)の買い予想。 じろちよ さんの売買予想。 目標株価： 4,282円 期間： 短期(数分~数日) 理由： チャート 伸び悩み後なので、大衆は簡単に売らないとみた。あと少し伸びる",スズキ,2016/11/22,06:45,買い予想,じろちよさん,対象外,"3,899.0",+44.85,"4,282",短期(数分～数日),チャート,,"4,515.0",04月10日,00:28,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7269-スズキ/2017-04-10-00-27-46/comment\13.html
"スズキ(7269)の買い予想。 touyan2 さんの売買予想。 目標株価： 1,673円 期間： 短期(数分~数日) 理由： 業績(会社計画の修正発表を含む) 株価診断結果「割安」に賛成",スズキ,2011/08/22,19:35,買い予想,touyan2さん,564.77,"1,515.0",+562.90,"1,673",短期(数分～数日),業績(会社計画の修正発表を含む),"【株価分析結果】2011/08/20 03:54
　割安

  【総論】
　この銘柄は、みんかぶリサーチによる株価診断において過去比較で割安と判断され、また相対比較でも割安と判断されます。結果、現在の株価は「割安」と結論付けました。
　但し、この銘柄の株価が「1,673円」を超えると割高圏内に入ります。なお、この銘柄は相対比較においてプレミアム評価される傾向にあり、理論株価はその点を考慮して算出されております。加えて、PBRが一倍割れなことから将来のキャッシュフローが悪化する見通しの場合を除き、長期的には下値リスクの軽減から買い圧力が高まる可能性があります。
　このように、この銘柄は現在の株価水準において割安と判断されますが、この結果は必ずしも今後の株価の上昇を示唆するものではありません。
投資判断においては、売上関連事項を中心に、企業や外部環境の動向に注視してください。


【過去比較】
　過去2年間において、この銘柄はPSRの変動幅が最も狭いことから売上動向が投資判断で重視されている可能性があります。現状、PSRは過去平均値より低い為、過去比較の観点からは割安と判断されます。

【相対比較】
　一方、この銘柄のPSRは同一業種分類銘柄の平均値と連動性が高い傾向にあります。つまり、この銘柄の投資判断では同一業種分類を対象に売上動向が比較されている可能性があります。また、この銘柄は相対比較においてプレミアム評価される傾向にある為、それを考慮します。
　結果、現在、この銘柄の株価は相対比較の観点で割安と判断されます。

","4,515.0",04月10日,00:32,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/7269-スズキ/2017-04-10-00-27-46/comment\130.html
