概要,企業,予想日,予想時刻,売買,ユーザ名,所持ポイント,登録時株価,取得ポイント,目標株価,予想期間,理由,コメント,データ取得時株価,データ取得日,データ取得時間,参照html
あおぞら銀行(8304)の買い予想。 るんるんゆっこ さんの売買予想。 目標株価： 200円 期間： 短期(数分~数日) 理由： チャート kai,あおぞら銀行,2009/06/12,19:25,買い予想,るんるんゆっこさん,285.5,153.0,+434.90,200,短期(数分～数日),チャート,,388.0,04月10日,04:34,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8304-あおぞら銀行/2017-04-10-04-30-29/comment\110.html
あおぞら銀行(8304)の買い予想。 株主 さんの売買予想。 目標株価： 130円 期間： 短期(数分~数日) 理由： その他 買い,あおぞら銀行,2009/04/25,23:24,買い予想,株主さん,509.23,130.0,+562.15,130,短期(数分～数日),その他,,388.0,04月10日,04:34,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8304-あおぞら銀行/2017-04-10-04-30-29/comment\111.html
あおぞら銀行(8304)の買い予想。 ぽにょくん さんの売買予想。 目標株価： 300円 期間： 中期(数週間~数ヶ月) 理由： その他 三井住友銀行・ＵＦＪ銀行 合併騒動？再燃？,あおぞら銀行,2009/04/25,21:46,買い予想,ぽにょくんさん,402.87,130.0,+562.15,300,中期(数週間～数ヶ月),その他,,388.0,04月10日,04:34,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8304-あおぞら銀行/2017-04-10-04-30-29/comment\112.html
あおぞら銀行(8304)の売り予想。 ストリートアナリスト さんの売買予想。 目標株価： 70円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 不良債権比率上昇,あおぞら銀行,2009/04/11,15:48,売り予想,ストリートアナリストさん,158.65,105.0,-769.12,70,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),"倒産増加の影響を大きく受けています。
今後の経済状況次第では、もっと不良債権比率が増えるのではないかと心配です。",388.0,04月10日,04:34,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8304-あおぞら銀行/2017-04-10-04-30-29/comment\113.html
あおぞら銀行(8304)の買い予想。 TAROSSA さんの売買予想。 目標株価： 200円 期間： 長期(数ヶ月～数年) 理由： その他 買い○,あおぞら銀行,2009/04/10,01:45,買い予想,TAROSSAさん,379.24,109.0,+725.24,200,長期(数ヶ月～数年),その他,米銀ストレステスト○を信じて。,388.0,04月10日,04:34,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8304-あおぞら銀行/2017-04-10-04-30-29/comment\114.html
あおぞら銀行(8304)の売り予想。 th27 さんの売買予想。 目標株価： 80円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 売り,あおぞら銀行,2009/03/12,01:13,売り予想,th27さん,-335.05,106.0,-759.18,80,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),理由は関西アバンと同じ,388.0,04月10日,04:34,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8304-あおぞら銀行/2017-04-10-04-30-29/comment\115.html
"あおぞら銀行,8304,AozoraBank,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",あおぞら銀行,2009/02/22,00:02,買い予想,あっきー！！さん,487.83,102.0,+794.53,--,,チャート,,388.0,04月10日,04:34,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8304-あおぞら銀行/2017-04-10-04-30-29/comment\116.html
あおぞら銀行(8304)の売り予想。 紗夜 さんの売買予想。 目標株価： 50円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 売り,あおぞら銀行,2009/02/12,01:52,売り予想,紗夜さん,-198.27,107.0,-749.43,50,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),下がりそう。,388.0,04月10日,04:34,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8304-あおぞら銀行/2017-04-10-04-30-29/comment\117.html
"あおぞら銀行,8304,AozoraBank,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",あおぞら銀行,2009/02/11,02:01,売り予想,ぬぬぬ大臣さん,136.17,107.0,-749.43,--,,,　,388.0,04月10日,04:34,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8304-あおぞら銀行/2017-04-10-04-30-29/comment\118.html
あおぞら銀行(8304)の売り予想。 jzx1000 さんの売買予想。 目標株価： 77円 期間： 中期(数週間~数ヶ月) 理由： チャート 目標,あおぞら銀行,2009/01/30,01:16,売り予想,jzx1000さん,-458.2,107.0,-749.43,77,中期(数週間～数ヶ月),チャート,,388.0,04月10日,04:34,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8304-あおぞら銀行/2017-04-10-04-30-29/comment\119.html
あおぞら銀行(8304)の買い予想。 janjanup さんの売買予想。 目標株価： 476円 期間： 長期(数ヶ月～数年) 理由： 配当(株主優待を含む) 買い予想 長期 目標株価476円,あおぞら銀行,2016/12/27,10:18,買い予想,janjanupさん,-15.32,426.0,-26.03,476,長期(数ヶ月～数年),配当(株主優待を含む),,388.0,04月10日,04:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8304-あおぞら銀行/2017-04-10-04-30-29/comment\12.html
あおぞら銀行(8304)の買い予想。 chau さんの売買予想。 目標株価： 120円 期間： 短期(数分~数日) 理由： その他 短期的に,あおぞら銀行,2008/11/20,00:07,買い予想,chauさん,171.05,103.0,+784.06,120,短期(数分～数日),その他,,388.0,04月10日,04:34,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8304-あおぞら銀行/2017-04-10-04-30-29/comment\120.html
あおぞら銀行(8304)の買い予想。 チュン1919 さんの売買予想。 目標株価： 120円 期間： 短期(数分~数日) 理由： その他 勝ちに乗じるプログラム２、その８,あおぞら銀行,2008/11/18,16:02,買い予想,チュン1919さん,515.87,102.0,+794.53,120,短期(数分～数日),その他,自作プログラム,388.0,04月10日,04:34,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8304-あおぞら銀行/2017-04-10-04-30-29/comment\121.html
あおぞら銀行(8304)の買い予想。 1173 さんの売買予想。 目標株価： 120円 期間： 短期(数分~数日) 理由： チャート 買い,あおぞら銀行,2008/11/18,01:05,買い予想,1173さん,398.98,109.0,+725.24,120,短期(数分～数日),チャート,,388.0,04月10日,04:34,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8304-あおぞら銀行/2017-04-10-04-30-29/comment\122.html
あおぞら銀行(8304)の売り予想。 だだちゃまめ さんの売買予想。 目標株価： 51円 期間： 短期(数分~数日) 売り,あおぞら銀行,2008/11/16,22:23,売り予想,だだちゃまめさん,128.33,82.0,"-1,064.61",51,短期(数分～数日),,,388.0,04月10日,04:34,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8304-あおぞら銀行/2017-04-10-04-30-29/comment\123.html
あおぞら銀行(8304)の買い予想。 マモラル さんの売買予想。 目標株価： 300円 期間： 中期(数週間~数ヶ月) 理由： その他 自社株買い10％はすごい,あおぞら銀行,2008/11/06,20:00,買い予想,マモラルさん,613.79,84.0,"+1,025.72",300,中期(数週間～数ヶ月),その他,"６０円台までつけた株、買うタイミングはいつか？
",388.0,04月10日,04:34,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8304-あおぞら銀行/2017-04-10-04-30-29/comment\124.html
あおぞら銀行(8304)の買い予想。 spispiboo さんの売買予想。 目標株価： 110円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 踏ん張って,あおぞら銀行,2008/11/05,13:35,買い予想,spispibooさん,443.1,96.0,+861.96,110,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,388.0,04月10日,04:34,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8304-あおぞら銀行/2017-04-10-04-30-29/comment\125.html
あおぞら銀行(8304)の売り予想。 mikey さんの売買予想。 期間： 中期(数週間~数ヶ月) うり,あおぞら銀行,2008/10/27,14:05,売り予想,mikeyさん,-284.8,66.0,"-1,391.64",--,中期(数週間～数ヶ月),,,388.0,04月10日,04:34,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8304-あおぞら銀行/2017-04-10-04-30-29/comment\126.html
あおぞら銀行(8304)の売り予想。 け ん じ さんの売買予想。 目標株価： 120円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) 売り,あおぞら銀行,2008/09/21,23:58,売り予想,け　ん　じさん,256.76,191.0,-294.78,120,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),リーマン負債,388.0,04月10日,04:34,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8304-あおぞら銀行/2017-04-10-04-30-29/comment\127.html
あおぞら銀行(8304)の買い予想。 相場の見通しに迷ったら利食いしておく。 さんの売買予想。 目標株価： 350円 期間： 中期(数週間~数ヶ月) +++,あおぞら銀行,2008/09/19,22:55,買い予想,相場の見通しに迷ったら利食いしておく。さん,117.17,191.0,+291.80,350,中期(数週間～数ヶ月),,,388.0,04月10日,04:34,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8304-あおぞら銀行/2017-04-10-04-30-29/comment\128.html
あおぞら銀行(8304)の買い予想。 釜飯 さんの売買予想。 期間： 短期(数分~数日) 理由： チャート 買い,あおぞら銀行,2008/09/19,12:45,買い予想,釜飯さん,107.21,173.0,+351.75,--,短期(数分～数日),チャート,,388.0,04月10日,04:35,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8304-あおぞら銀行/2017-04-10-04-30-29/comment\129.html
あおぞら銀行(8304)の買い予想。 あつしげ さんの売買予想。 目標株価： 422円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 買い予想 長期 目標株価410円,あおぞら銀行,2016/12/06,01:01,買い予想,あつしげさん,-30.73,406.0,-13.30,422,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,388.0,04月10日,04:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8304-あおぞら銀行/2017-04-10-04-30-29/comment\13.html
あおぞら銀行(8304)の売り予想。 hyily200 さんの売買予想。 目標株価： 0円 期間： 長期(数ヶ月～数年) 理由： 業績(会社計画の修正発表を含む) つぶれちゃうんじゃないの？,あおぞら銀行,2008/09/17,18:01,売り予想,hyily200さん,43.13,156.0,-424.71,--,長期(数ヶ月～数年),業績(会社計画の修正発表を含む),一度つぶれた銀行に二度目はない。,388.0,04月10日,04:35,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8304-あおぞら銀行/2017-04-10-04-30-29/comment\130.html
あおぞら銀行(8304)の売り予想。 金の延べ棒 さんの売買予想。 目標株価： 180円 期間： 短期(数分~数日) 理由： その他 やっぱり下がる,あおぞら銀行,2008/09/15,23:20,売り予想,金の延べ棒さん,-92.61,158.0,-415.74,180,短期(数分～数日),その他,リーマンショックは免れまい。,388.0,04月10日,04:35,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8304-あおぞら銀行/2017-04-10-04-30-29/comment\131.html
あおぞら銀行(8304)の売り予想。 Air さんの売買予想。 目標株価： 150円 期間： 短期(数分~数日) 理由： その他 一旦売りで,あおぞら銀行,2008/09/15,21:41,売り予想,Airさん,90.88,158.0,-415.74,150,短期(数分～数日),その他,,388.0,04月10日,04:35,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8304-あおぞら銀行/2017-04-10-04-30-29/comment\132.html
あおぞら銀行(8304)の売り予想。 kuri さんの売買予想。 目標株価： 150円 期間： 短期(数分~数日) 理由： 業績(会社計画の修正発表を含む) リーマン関連,あおぞら銀行,2008/09/15,21:38,売り予想,kuriさん,-159.32,158.0,-415.74,150,短期(数分～数日),業績(会社計画の修正発表を含む),,388.0,04月10日,04:35,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8304-あおぞら銀行/2017-04-10-04-30-29/comment\133.html
あおぞら銀行(8304)の買い予想。 あほうどり さんの売買予想。 目標株価： 400円 期間： 中期(数週間~数ヶ月) 買い時！,あおぞら銀行,2008/07/26,18:22,買い予想,あほうどりさん,113.82,267.0,+127.80,400,中期(数週間～数ヶ月),,ＰＥＲでみると売られすぎ！,388.0,04月10日,04:35,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8304-あおぞら銀行/2017-04-10-04-30-29/comment\134.html
あおぞら銀行(8304)の売り予想。 Chakonosuke さんの売買予想。 期間： 中期(数週間~数ヶ月) 理由： その他 売,あおぞら銀行,2008/07/13,00:36,売り予想,Chakonosukeさん,0.89,260.0,-141.08,--,中期(数週間～数ヶ月),その他,,388.0,04月10日,04:35,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8304-あおぞら銀行/2017-04-10-04-30-29/comment\135.html
あおぞら銀行(8304)の売り予想。 ウィルキンソン さんの売買予想。 期間： 中期(数週間~数ヶ月) うり,あおぞら銀行,2008/04/23,16:02,売り予想,ウィルキンソンさん,-296.98,300.0,-84.36,--,中期(数週間～数ヶ月),,,388.0,04月10日,04:35,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8304-あおぞら銀行/2017-04-10-04-30-29/comment\136.html
あおぞら銀行(8304)の売り予想。 ユウ さんの売買予想。 目標株価： 250円 期間： 中期(数週間~数ヶ月) 理由： 業績(会社計画の修正発表を含む) 売り,あおぞら銀行,2008/04/23,09:05,売り予想,ユウさん,-159.73,298.0,-86.83,250,中期(数週間～数ヶ月),業績(会社計画の修正発表を含む),,388.0,04月10日,04:35,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8304-あおぞら銀行/2017-04-10-04-30-29/comment\137.html
"あおぞら銀行,8304,AozoraBank,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",あおぞら銀行,2007/12/24,14:14,買い予想,takahiro4378さん,34.96,343.0,+36.47,--,,,底値と判断し、買い。業績は悪くない。,388.0,04月10日,04:35,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8304-あおぞら銀行/2017-04-10-04-30-29/comment\138.html
"あおぞら銀行,8304,AozoraBank,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",あおぞら銀行,2007/11/28,18:56,買い予想,たくちゃんさん,-29.82,369.0,+13.87,--,,,"割安、続伸銘柄。

今が買いの様子ですね～。",388.0,04月10日,04:35,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8304-あおぞら銀行/2017-04-10-04-30-29/comment\139.html
あおぞら銀行(8304)の買い予想。 ゆーりんラリー さんの売買予想。 目標株価： 403円 期間： 短期(数分~数日) 理由： 個人投資家の予想 買い予想 短期 目標株価402円,あおぞら銀行,2016/11/16,19:11,買い予想,ゆーりんラリーさん,5.31,382.0,+3.72,403,短期(数分～数日),個人投資家の予想,,388.0,04月10日,04:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8304-あおぞら銀行/2017-04-10-04-30-29/comment\14.html
"あおぞら銀行,8304,AozoraBank,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",あおぞら銀行,2007/11/17,15:32,買い予想,東京ジョーさん,2339.08,324.0,+55.29,--,,,新生銀行に比べ、まだまだ割安だと思います。来週はポジションを増やしたい。,388.0,04月10日,04:35,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8304-あおぞら銀行/2017-04-10-04-30-29/comment\140.html
"あおぞら銀行,8304,AozoraBank,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",あおぞら銀行,2007/10/16,11:02,買い予想,もうやまべさん,-82.38,378.0,+6.77,--,,,選んでます。かなり期待してます。,388.0,04月10日,04:35,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8304-あおぞら銀行/2017-04-10-04-30-29/comment\141.html
"あおぞら銀行,8304,AozoraBank,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",あおぞら銀行,2007/09/30,10:15,買い予想,yoheisakiさん,94.99,388.0,-0.73,--,,,あまりに下がりすぎて、ここが底であることを信じています。新聞とかにも、定期預金のお知らせとかが出ているし大丈夫かなと思っています。ただ、一般への認知度が気になります。,388.0,04月10日,04:35,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8304-あおぞら銀行/2017-04-10-04-30-29/comment\142.html
"あおぞら銀行,8304,AozoraBank,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",あおぞら銀行,2007/07/18,11:20,買い予想,まいどさん,-137.78,434.0,-30.79,--,,,"人気が無い銀行株の中でも、特に人気の無いあおぞら銀行ですが、業績は悪くないので買い推奨！
",388.0,04月10日,04:35,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8304-あおぞら銀行/2017-04-10-04-30-29/comment\143.html
"あおぞら銀行,8304,AozoraBank,株価,株価予想,目標株価,株,株式,みんなの株式,みんかぶ,minkabu",あおぞら銀行,2007/04/28,22:35,買い予想,よし・みっつさん,-29.55,433.0,-30.20,--,,,"株価としては全体に下降線だけれど、
まだあがる体力はあるのでは。",388.0,04月10日,04:35,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8304-あおぞら銀行/2017-04-10-04-30-29/comment\144.html
あおぞら銀行(8304)の買い予想。 米印 さんの売買予想。 目標株価： 454円 期間： 短期(数分~数日) 理由： チャート 個人投資家の意見「買い」に賛成,あおぞら銀行,2016/11/10,14:58,買い予想,米印さん,1.36,350.0,+30.06,453,短期(数分～数日),チャート,,388.0,04月10日,04:31,C:\Users\naoya\Desktop\nikkei225\minkabu\Output/8304-あおぞら銀行/2017-04-10-04-30-29/comment\15.html
